id,token,pair,ath,timestamp,isRug,isHoneyPot,sell_tax,buy_tax,lp_pool,fdv,pooled_weth,gas,volume_1,volume_2,volume_3,volume_4,volume_5,volume_6,volume_7,volume_8,volume_9,volume_10,volume_11,volume_12,volume_13,volume_14,volume_15,volume_1_5,volume_1_10,volume_1_15,volume_1_30,volume_1_60,to_peak_5,to_peak_10,to_peak_15
1042,0x7fcb9c9d4b0965a8730f34c3af2f7d1a6d982486,0x1306da471a65f38ebbb2f80a31c45de92827fac9,111,1653707405,1,1,0,0,6.50E-17,3333,1.83,,50,217,183,204,151,0,163,0,177,0,0,235,0,533,261,805,1145,2174,0,0,42,26,23
1043,0x4c7885a706d0d76ccbaf1a9b5cfdac15075eea1d,0x560dd133aa597d295940a771d10cd0a2f6e15fed,89,1653706802,1,0,0,0,5.73E-08,5645,3.1,,169,180,749,547,51,0,0,0,0,0,34,0,0,0,0,1696,1696,1730,1921,0,11,11,11
1044,0x0c6df8b299af2063a12170521748bb3f24d61963,0xd65ddf55d5de6ee472485b483a6134ea70cb7303,85,1653704880,1,1,0,0,1.00E-18,5389,3.1,,173,1243,0,329,0,208,138,190,86,606,172,0,0,0,0,1745,0,0,0,0,63,10,0
1045,0x15f8f2d5b65c94dac7d868d424062ba9ba73a8f1,0x878ca253404d938633a0263336652c1a25c497fa,34,1653704465,1,0,0,0,2.05E-06,5323,3.09,,158,43,0,190,104,190,86,86,86,0,0,0,0,0,0,495,0,0,0,0,17,0,0
1046,0x935c3940c57451d35c4c0987cafceb629cffc42e,0x217d3a89a1e1f10c533bd5f55f6c0c2208ad0e0f,1.26049E+15,1653704044,1,0,0,0,1.00E-18,7030,4.05,,190,69,69,0,0,0,0,0,86,0,0,0,0,0,0,328,414,414,745,0,1.19764E+15,1.19764E+15,1.19764E+15
1047,0x635334f6e9fb70e3ee8a366f095af8aa1b595d36,0x06bf0005a0c1582d92383af0e61ec7bef6e6d446,2,1653702541,0,0,0,0,1.456411198,2632,1.5,,191,0,0,51,0,0,0,0,0,0,0,0,0,0,0,242,242,242,0,0,6,6,6
1048,0xa1657d9e4787f63a4e1a025bcd911298b271cea1,0xe7c21ee401bdcf9638bc5eba0cfb9dc068dabb08,1672,1653702361,1,0,0,0,0.075164344,4667,2.73,,3347,1135,1232,2094,1072,3191,3632,1459,778,605,692,1677,1115,4471,778,8880,18545,27278,42792,0,119,38,19
1049,0x3d89e2476895af96cc203173321b10faf57b87e0,0x4dfdba283853de11ebf2403a9e6faef9b31ba148,6,1653701941,0,0,0,0,1.882084255,3839,2.05,,37,0,51,0,79,0,0,0,0,0,0,0,0,0,0,167,167,167,0,0,0,3,3
1050,0xf032b9303e65c74066022ce72ccaff339f8c0fae,0x252e142716152bd7e2b1da40d2b49eea38e82661,212,1653701825,1,1,0,0,1.96E-14,2996,1.58,,27,0,179,355,83,278,331,235,140,0,150,334,659,44,0,644,0,0,0,0,107,31,0
1051,0x923b52fef2f36396a9de5f1512caaddc43e0f38c,0x84ee1724d5f008dc503d5afbff997581cc2dea69,0,1653701404,1,1,0,0,0.008954475,5584,5.04,,3545,437,0,852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,0x569db96a637ff0e5e7e8ea94ae8c63226ab33da3,0x777669b07a4ac1b832874bf7fd06675ee8e7256f,2543,1653697802,0,0,0,0,3.273881886,4445,2.53,,927,121,817,0,231,3470,520,677,1766,520,0,1361,2596,1129,2906,2096,9049,17041,34227,0,1007,174,30
1053,0x8ec39e54303269cfea50bb0555cf7a73fd933f73,0xd0b0ec0c4d94f0fa7666e2931aa53d4cffe96f70,314,1653697384,0,0,0,0,2.422822708,4129,2.26,,86,260,260,607,52,1280,3067,3392,520,0,0,0,0,0,449,1265,9524,9973,19417,0,142,0,0
1054,0x0d3c2a5d294656d2f8174c389fbc229233bb3ce6,0x4918493431e96119e387e0e1d4bebfa88593b821,2.3019E+15,1653609542,1,0,0,0,1.00E-18,5256,3.05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,0xd7b3f4968d42eb940a3355a4a98570c9411cc0be,0xfa77621d493753a4c8ea7d245bc73dc0df1cb243,660,1653609300,1,1,0,0,2.74E-14,2370,1.07,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1056,0x4b24c9635d8547ad61566b647fd6aab511691673,0x9d9b80706e39095c7db16a126ed49f6f4f6df25c,20,1653608400,1,1,0,0,8.60E-17,10452,6.38,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,0x3997ad22199eb774dbc8c75e811a2997073f5771,0x21d806a93619d8510ae288893d20af7df9b918e1,182,1653608044,1,1,0,0,1.00E-18,5295,3.07,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1058,0xa3f2e80a0054cba6b53811ac586cdf04edc52301,0xc01e0f5ef1340e6cfd7c2edb41d4df103cc2f686,118,1653607320,1,0,0,0,0.002509713,5391,3.05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059,0xb22a5cc91db8864ade7743e468276f2e2c774164,0x8eb4c63cedfdf0e70818fef5fae34b02d8743fe0,284,1653606365,1,0,0,0,4.90E-08,5624,3.03,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1060,0x53beced1a3e2b217fd85d2a49b28e690ff2681c6,0x9bc29e1d0c74e575e75b228857225f454f9d0578,101,1653605280,1,1,0,0,2.02E-15,6979,3.29,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,0xc869363a47f108475c2c98903e685e6636399191,0x7fbb635250c015a9bcc24b71e3fecc42d6a06662,2297898,1653604563,1,1,0,0,4.89E-16,8272,4.68,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1062,0xc332ab607cc4d188bb4574de687b828027ba5403,0x1d5d0e491d2875f3b44b56471705109d43a83a74,1,1653603665,0,0,0,0,1.0001E+12,4384,2.51,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063,0x361ebdb7d913517862a4f2977b23aa61bc8f5f91,0xeeee59203347b13951f1a2c5b2448a59dbf92d78,21,1653603123,0,0,0,0,3.517955095,6362,3.57,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064,0xe741e71a46e653f7cc266d81500d432046a65bf0,0x7592214707caaf31692c46f61c172b94af1a152b,33,1653602940,0,0,0,0,9.09366E+11,11141,4.4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,0xb139c425f5e0f83f5fb0ac641c7bfde69b1806f6,0x07727a5ab718ec27111decd1b8186d59034d737b,7,1653602643,1,0,0,0,4.01E-06,7119,4.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1066,0x908d51e5cdefcbe72e73c83e89e0f5f8f465cbcb,0xf54eeb06ea4930c838210ea235146f3f393de4ba,535,1653602460,1,0,0,0,6.84E-06,23972,9.66,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1067,0x06a3458bbc9550e985aa0eb1994bd829bf4ededf,0x2f318838eef5ba4dde1da1fccb7e0b398a289f7c,36,1653602285,1,1,0,0,1.00E-18,262798,15.42,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1068,0x4e94e3460fd631c9871c46d43b021fc64040bf25,0xeb39e0a2d546661e073b27be0ff0948eb7682d8c,18,1653601920,1,1,0,0,3.64E-14,1962,1.02,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1069,0x106c4bb164c5b0c2e4555e49e07b37cd6eef562a,0x3348d01a403bea45c1df4ce35cc6d023d3904d28,12,1653601081,1,1,0,0,5.80E-17,5308,3.03,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1070,0x40502ef9fefad28b5396b0361115e11feeb58e5b,0x9fd026489d7a35377d7de8e62a964e129ca9a947,184,1653600840,1,1,0,0,1.80E-16,9239,5.27,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1071,0xabf608e1c795d81a23352d79377e9b981249d072,0x48ce2b268c7d6c34cbb50df91626e11177d26b14,4221,1653599580,1,0,0,0,0.075460459,7855,4.3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1072,0x2a951bf36c4999d319a1d5ef4d26982866ceb3c0,0x1c43a16bd97e7a7006fce87a4368964c272c5fdf,1106,1653685142,1,1,0,0,1.00E-18,4986,2.56,,1325,4773,2253,313,611,9881,2852,506,0,699,139,699,69,0,52,9275,23213,24172,34215,0,32,58,33
1073,0xc786864b37b6bf056f32deb5fc80c1f38bfcf4ab,0xc71a6e20f02cd73760126f4ce59489eddef1d4b0,264,1653684904,1,1,0,0,1.54E-08,7130,1.96,,104880,341,1071,175,245,87,166483,0,0,0,0,0,87,0,0,106712,273282,273369,275139,0,25,3,3
1074,0xfa936b154831b2297694a330728a5e2b08d0d51c,0xe6d35957de9c915b6bcdaa0c51c9a1e1e9cb737f,0,1653684064,1,1,0,0,1.00E-18,13250,6.73,,2819,1150,779,140,936,370,357,87,0,0,0,0,0,0,0,5824,0,0,0,0,-47,0,0
1075,0xc245d2748404fb6e4caad4e751f4237a7a3e12e9,0x0472f59b3ef7cfc53fd02bdbddf9c1934e2d009a,92,1653681183,0,0,0,0,3227676198,8246,3.79,,4121,0,1352,0,52,0,0,0,0,0,0,0,0,0,0,5525,0,0,0,0,27,0,0
1076,0x95c5d3d1fb2810c6277708ec7dd2b2c9001c26f9,0x2f153c0b0b1e8e39573eef8a9f389c54b761591a,150,1653680822,1,0,0,0,0.006441833,703,0.4,,19,51,17,86,0,130,87,0,0,0,8,169,0,0,0,173,390,567,0,0,77,38,38
1077,0x984e516c6a89fc622e89f5af8fcf89c927470a7b,0x8940b4f793d39c5296211820255de5390653d346,32,1653679684,1,1,0,0,3.00E-18,8780,2.66,,380,172,208,167,130,0,0,0,0,0,0,0,0,0,0,1057,0,0,0,0,17,0,0
1078,0x45bce12aa22e2ed394416b21426028f32d4efc42,0x116e06122c2cda4e3f5388e02af951440225a3ea,992,1653678664,0,0,0,0,1.718233475,2660,1.96,,2185,1569,0,2556,1015,924,405,3637,2208,0,1636,0,0,2718,675,7325,14499,19528,23040,0,34,15,115
1079,0x1314cc3830833568ac8ebcdee6ab91edd6fee894,0x37ee1bd42f39b0214a99506c4c106f30679c14a2,24,1653678662,1,1,0,0,1.00E-18,7089,4.1,,172,51,2187,0,0,0,86,0,0,0,0,0,0,0,0,2410,0,0,0,0,10,0,0
1080,0xcbd545f80fad8441989004c1baf281b125bb322f,0xe1576187447e11e64226afe1812c205ae9f36c73,28,1653678301,1,1,0,0,3.91E-16,8843,3.92,,1585,256,0,0,515,18,0,0,0,0,0,0,0,0,0,2356,0,0,0,0,2,0,0
1081,0x4d2192e0db26d54adf2e367f0d79252bc9f76591,0xd602cbdb32e0f2979f1ac5863632d41eb13c4cbf,185,1653677342,1,0,0,0,0.00592866,2154,0.87,,433,85,0,0,223,171,80,0,181,86,0,67,0,22,0,741,1259,1348,0,0,61,0,13
1082,0x67723e2aa85b277b7a1951f37f253680a176179e,0x48b6f30705235b497b25b31982c3957e1ae3f439,353,1653675365,1,0,0,0,6.56E-07,5378,3.04,,69,0,86,560,0,50,0,5167,0,0,206,168,0,0,0,715,5932,6306,0,0,340,340,289
1083,0x2903f58dd4c480971694e714a78fec5a2ce419da,0x905bbf8782c02c9dce727dbd88fe67bcb5a32285,7,1653675241,1,1,0,0,1.00E-18,8758,5.05,,265,0,93,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,0x8d62eb9d283d6a507bdcb4fc0af1e6d694ec2a52,0x100476e78d6d9701e0a30efaff8491c96e3d7f8f,0,1653674165,1,1,0,0,1.00E-18,13619,6.54,,4729,0,172,86,0,3047,0,0,0,0,0,0,0,0,0,4987,0,0,0,0,17,0,0
1085,0x17916c72ec0df2d3f2bec1aa9601dce469da40ff,0xa3d33467df09530ec83a5204be1e470e2b8e32f1,160,1653674105,1,0,0,0,4.65E-14,17932,14.65,,11433,4255,2341,2140,2845,242,1124,864,532,172,86,0,24234,0,0,23014,0,0,0,0,84,39,0
1086,0x5c3df656b7e84d3b2f8ed474a032c4778a128c76,0xca93f3c33642434baf716b51df0abbf386d9e46c,27,1653672245,1,1,0,0,3.41E-07,5362,3.06,,159,57,0,17,0,0,0,0,52,3,317,6150,0,0,0,233,0,0,0,0,19,15,0
1087,0x8b50984aba7d843689d2f2469a070618415afe67,0xacfb1e0ee50f965eb1e9040ef8ea0988ece28158,4398,1653671761,0,0,0,0,3.989385116,7491,4.2,,472,363,877,951,1581,1527,2760,784,4773,8993,6134,7167,4037,5804,3324,4244,23081,49547,84134,0,1897,172,95
1088,0x879878822d5237dc77b09573140417e14e81fc0b,0xec51be97ce54ae4a972bcb0e32499224d5162076,1318,1653670865,0,0,0,0,7.545407132,8837,5.21,,364,330,443,112,114,272,514,596,639,87,0,0,786,875,0,1363,3471,5132,9473,0,990,647,647
1089,0x199716edf7e7710f8fe0fdc727168931838059ab,0x0583a89b6d89ed69e251a448335ad31fc3157c93,37,1653670263,1,1,0,0,6.70E-17,5493,3.15,,486,0,267,0,0,183,0,0,0,0,0,0,0,104,0,753,0,0,0,0,20,15,0
1090,0x10231df7092f0dfac31a6618dd802adb6635921a,0xcd1e38fa93df3202d558f49b9b9ad3f7c83b95d6,901,1653668525,1,0,0,0,0.006942275,2149,0.52,,35,2,4,3671,175,105,227,175,525,262,306,1176,218,333,373,3887,5181,7587,8364,0,459,37,92
1091,0xb165ce69467e456ce49c1b39aaf493876d578137,0xaf80da11588806d27c0335afe00a6adda9c29e32,147,1653668342,1,1,0,0,2.00E-18,5479,3.1,,176,276,530,87,316,350,1157,87,0,0,0,0,0,437,0,1385,0,0,0,0,62,6,0
1092,0xbdb67ac69edc44da7e3bb625e1ed63729f2ca209,0xae08a7bfe27c439659c2fb5da629bdb33bfd180a,291,1653666302,0,0,0,0,1.28675359,2533,1.35,,176,501,153,376,1415,423,224,88,390,442,0,179,0,0,0,2621,4188,4367,5757,0,113,0,0
1093,0x87329eceff819734abf1800304deee113fead282,0xe17f1173a38f8d907c8f8bfa338e67f282a4c85d,324,1653665760,0,0,0,0,0.714212773,17843,10.36,,1829,0,549,471,342,0,495,0,88,192,0,0,267,375,284,3191,3966,4892,18444,0,214,188,166
1094,0xcd6cd6ece13d0431a3cf18a5cbeaccdccae78d26,0x5b2f2ab3b1bda4d0ce8c8154ad1085328311d3c5,15,1653665042,1,1,0,0,3.25E-11,1773,0.45,,88,17,0,0,91,0,8,0,0,0,0,0,0,0,0,196,0,0,0,0,10,0,0
1095,0x145720f0f624d4bf9f9910ef087a68872991b092,0x7b39f57cc9ae4b939d7ea2da9c313a8918d7a276,268,1653663423,1,1,0,0,1.00E-18,5263,2.97,,123,387,0,208,1063,0,88,70,264,35,137,40,440,0,429,1781,2238,3284,0,0,181,84,41
1096,0x77d2f709531df3ee5586d33a219299910823465c,0x0a8963d9cc1e994baba587e0d67205e8c386934f,135,1653663423,1,1,0,0,3.30E-17,2525,1.2,,267,0,205,493,0,454,219,82,0,62,88,52,0,0,0,965,1782,1922,0,0,53,33,10
1097,0xd2df304dfcc4291f6af36b51ac0649987671b40e,0x8362347fc1c4700c051aca80d73ec953b241790f,12,1653663241,1,1,0,0,1.63E-14,8146,4.14,,241,368,1239,0,137,0,0,0,0,0,0,0,0,0,0,1985,0,0,0,0,32,0,0
1098,0x8f7427e05e9834874becf525e8aa95bfccc1a1ec,0x675eb3b4eeb8c7823137ce3b17bb4f6f716dc01a,1227,1653661084,1,1,0,0,1.13E-16,1298,0.71,,153,408,242,167,0,0,0,319,114,248,82,0,166,35,318,970,1651,2252,5636,0,344,329,186
1099,0xea01906843ea8d910658a2c485ffce7c104ab2b6,0x2dfe706831a12f0887115f5de1ca72fce4a1204f,-2,1653660605,0,0,0,0,267479.2113,687100,1.15,,539,0,0,421,0,0,0,0,0,0,417,0,0,0,0,960,0,0,0,0,-2,-2,0
1100,0x97be992df21b77e3918189870a553deb3cda4ad8,0x61aa8d8201529794037a1019503b1b31a3c74273,990,1653660363,1,1,0,0,1.05E-16,5246,2.54,,460,760,1503,369,960,306,0,576,1795,0,333,444,432,630,179,4052,6729,8747,13388,0,205,136,106
1101,0x2f462eb6fc401841ab1d26fb6a580e90ed8ab3a7,0xdce8a3fbd36b4fd8d5dc20fdd21b1b4ea2b919b3,308,1653656521,1,1,0,0,1.00E-18,3667,1.8,,1782,363,6741,234,2648,1868,340,574,252,162,0,1056,375,76,139,11768,14964,16610,19102,0,16,9,109
1102,0x61c4253d0d6e41bab93d5a07f0eb8ab0f2d452b9,0x1bcfdd9f199085fe0d3c0e4877511d1c504763d8,194,1653654424,1,1,0,0,1.00E-18,5504,3.07,,410,418,0,35,175,0,168,88,0,0,159,0,0,0,0,1038,1294,1453,2304,0,125,123,143
1103,0xf5f76aa4d159111cefc13eaafe54feb25939b236,0xf0658c8ac4e368d42fa02ff0b05276d523b4095d,6,1653653941,1,1,0,0,4.58E-15,8300,4.6,,180,0,61,53,53,53,35,0,0,195,0,0,0,0,0,347,0,0,0,0,1,3,0
1104,0xd3d5b7793082d7207259cc48196b19023cdc4f86,0xa5194059f03d9119759509243ff0d80dfc028222,1323,1653650701,1,1,0,0,1.46E-08,7736,2.12,,211,778,2623,4945,426,266,0,267,0,1578,71,1913,620,2447,10016,8983,11094,26161,70846,0,370,183,70
1105,0xbdf723c7afb3755e9db8746aa0413eeb52c071ce,0x9b4c90ddcd7ca1b2081b5ad37ee85af53cb3a333,318,1653649861,0,0,0,0,4.216121959,5407,3.06,,482,522,430,661,746,395,456,123,176,176,618,359,815,934,1264,2841,4167,8157,12549,0,90,53,0
1106,0x0fa6bd9ef741ac5c27d29c9a489749366143865c,0x0540cfd281356cfd7bc837ecac0ea92fc6f85270,43,1653649800,1,0,0,0,0.00020123,3798,2.15,,264,1403,440,52,0,0,0,0,66,0,51,0,0,88,0,2159,2225,2364,0,0,0,0,0
1107,0x5050ef2c2c402e6963e20905b5cc2f5b3a04b7ba,0xb8f0549bb99886e63a538d79bfc65775b144210e,13073,1653648841,0,0,0,0,1.524369059,1880,1.26,,462,144,282,123,0,370,79,0,88,0,352,123,284,360,176,1011,1548,2843,5226,0,5643,4068,1970
1108,0x823101836f48100a17bb93f1764ffac10e9022db,0x0a4e503adbae45504e070c0abbe0249fae7038cc,216,1653648364,1,1,0,0,6.00E-17,3377,1.67,,52,246,326,88,392,591,323,0,176,0,0,0,0,0,0,1104,0,0,0,0,65,0,0
1109,0x19004154de811517ba66d51db41270894d6ac74d,0x57993eb8ea6435eaff3ceb47bc227d00fecece3b,139,1653647941,1,1,0,0,1.00E-18,14921,8.33,,583,0,353,990,176,0,845,0,1761,248,528,776,791,1233,176,2102,4956,8460,0,0,91,43,3
1110,0x50ccce36c20513f4610093c1c2b91ff0f3d14f67,0x518de6c73912301aae3ebee225248924b24325bc,0,1653647225,1,1,0,0,1.00E-18,6041,3.05,,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,0xec99764fc8f5276f16d5d779ff216e93def50159,0x45a4af1c36a349b064431aeb3980c4fb75f495a6,0,1653646922,1,1,0,0,1.00E-18,29181,15.52,,926,0,0,1313,0,1777,230,0,196,888,17,798,1763,0,0,2239,5330,7908,25084,0,0,-23,-21
1112,0x2d95c9973a5cd31845589de8601b9b60e4d00ac7,0xe152e7a307738bde464f28795c239888066a339c,310,1653646622,1,1,0,0,3.57E-15,1975,1.09,,157,327,292,202,280,476,0,0,0,32,44,0,74,588,197,1258,1766,2669,5134,0,44,5,41
1113,0x617013ca048db6d5a0f05a2a4fc3f9ba1f7d2a1e,0xb78ed766f75da593fecb441d9d77682f498f8467,129,1653645605,1,1,0,0,6.20E-17,2879,1.53,,117,197,289,178,413,197,0,53,0,0,0,0,0,0,0,1194,0,0,0,0,22,0,0
1114,0x80e9352dc4195d75811a07c70891af6f91654582,0x0bfa45887f5a7a9ebb0c5b083e72ac8a0942b814,0,1653644704,1,1,0,0,1.00E-18,9284,4.18,,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115,0x98929f2e1227117aae4d0cbb404b2f86ee845e82,0xe92d96100a517f640b50b274cd8ffcecb007a9bf,2152,1653643681,0,0,0,0,0.99042724,1492,0.87,,121,200,373,0,489,230,562,159,336,215,212,493,221,230,1168,1183,2685,5009,13438,0,701,246,82
1116,0xd8d5e673887f304c2249186c4f713949d522024b,0x65a8aed19cea40203f15808ff75516d7e8503a13,21,1653643561,1,0,0,0,0.299848323,1980,1.02,,31,0,126,0,0,0,0,0,88,0,0,0,0,0,0,157,245,245,0,0,21,6,6
1117,0xd66991c2e9fa80709d3f3da09efaa37077a444ad,0xf4b0536ffc5ff4ca946ce68393b7753a30e84414,0,1653640744,0,0,0,0,882.6371736,2108,1.04,,111,41,42,0,0,38,0,0,0,0,0,0,0,0,0,194,0,0,0,0,-2,0,0
1118,0x7ea6133403387a18e57acbe441cc2b54895d9649,0x2fbcb053377b80db2ac05262e7e6477c09a30e8b,10,1653640741,1,1,0,0,1.58E-15,3789,2.02,,35,0,88,0,0,0,0,0,0,0,0,0,0,0,0,123,123,123,123,0,10,10,10
1119,0x6ab7812b830664c65d61a3cc27ac8c3ef4742d0e,0xce7c708bee12715b17353770c630bf9e84511573,200,1653639243,1,0,0,0,2.51E-06,4567,2.51,,17,194,266,133,312,712,91,53,384,178,178,177,272,266,463,922,2340,3696,4359,0,132,42,18
1120,0xf82f4693d9e2cca6d60a649953257920ae6e6e8d,0xb19930482410dd4e0db1e444b94acdcebad66ff6,2,1653638462,0,0,0,0,982089946.6,9078,5.08,,148,0,88,0,0,0,0,9,84,0,0,0,0,0,0,236,0,0,0,0,2,0,0
1121,0xac6b042a2633bfe0aa176c34cf3c32799d6d359c,0x4c6a9d2d32d20be4b23da9b9b5648537c39ecb0e,9,1653637082,1,0,0,0,0.000234206,4011,2.24,,118,0,35,0,43,0,40,0,0,0,0,0,0,0,0,196,236,236,0,0,1,5,5
1122,0x6b608a502f8e35fdd390fb389e7d324ac2709a5d,0x27432e06cb14464f824f9b9d1da7a8ca169b2af6,2139,1653635343,0,0,0,0,3.206459497,3618,2,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2136,0,0
1123,0xe42068bdd6bbd6a63ae79eaaa4b888421ea22bc4,0xd77e2b548622f71ba643d49907790f327a77a2f0,52,1653635043,1,1,0,0,1.60E-17,5658,3.06,,305,686,65,137,70,83,361,0,0,0,0,0,0,0,0,1263,0,0,0,0,2,0,0
1124,0x85cf21545838cebd9cad14fdb7903f267d83911d,0x4a32456cf57a4090d3c2b1063ebd063994f7cf88,3786,1653632523,0,0,0,0,1.99711619,3613,2.6,,1553,799,451,1062,688,824,329,174,260,3646,102581,348,490,789,965,4553,9786,114959,152900,0,795,715,301
1125,0x0b5d8e4d2eb351d3db87a1bdfb5de92cffac3b0f,0x28d6695591afa44b91efc5caa582ddd7d42b3edf,124,1653629042,1,1,0,0,4.00E-17,2830,1.57,,115,412,168,181,208,387,91,96,402,721,174,0,0,0,0,1084,2781,2955,0,0,25,1,2
1126,0x846132977b441bcbaeeefb79e056f7c5be8fcdf3,0x2b2fc7aa506df8cfbcc23d241052a179ffecb8e1,6856,1653628744,0,0,0,0,5.565934794,4650,2.65,,262,2402,3627,691,3202,215,349,929,0,773,1,7149,31,0,0,10184,12450,19631,24201,0,1115,863,778
1127,0x2bbad97ed27c05b9d1854877e7f833ce6d54e9b2,0x013172c05cae889871162ad80c3527b07deba44e,7,1653625923,1,0,0,0,0.330013654,5430,3.06,,108,0,0,0,0,0,96,203,52,0,0,0,0,0,0,108,0,0,0,0,7,0,0
1128,0x3ae1ee4dfbdfb23d7558176b9f7735abcbe15573,0x4e4e20505b8aba9d0ea18b99471f39d044f43df9,27,1653625742,1,0,0,0,2.01E-09,3567,2,,33,445,53,0,0,0,0,0,0,0,0,0,0,0,0,531,531,531,0,0,0,0,0
1129,0x85c94894b96651397aca3dfaa1715ab4ef853ec5,0xd80afa9c117689450c8d80976a5dc44ea6ab8188,307,1653625260,1,0,0,0,2.26E-07,4126,2.28,,53,300,247,141,265,0,434,504,601,176,53,477,35,385,87,1006,2721,3758,4767,0,172,63,23
1130,0xfc3a04c4288a8753322ee3f590c8834911ef28e9,0x338525e818ba20bc59ecf9ef3b26393d16915e1f,355,1653622744,0,0,0,0,0.850790333,8700,4.59,,265,926,134,192,145,179,236,168,134,93,131,80,229,185,0,1662,2472,3097,16458,0,224,175,145
1131,0x86afe550e4d128a2760d54043537126b2706466d,0x0fb59f625d8631e1bf4b98717704bf00773d4595,2197,1653619143,1,0,0,0,0.038055857,1451,0.81,,29,38,0,15,32,16,34,75,40,0,20,21,21,22,22,114,279,385,944,0,1905,1737,1347
1132,0x7d16a6133385660e9551fe6bb0daf2b6a8c20b44,0xa619f50f3e543ffb346da6a2d6ebe8e128abccb9,48,1653619024,1,1,0,0,1.00E-18,10665,6.61,,1074,234,582,236,150,195,175,0,0,0,34,0,52,0,0,2276,0,0,0,0,3,3,0
1133,0x2ba367acac0c42ef0a6572ecdc8021af02d42be5,0x34d2bfb923768a90d67322362b687aa3209dfc69,77,1653618841,1,1,0,0,1.00E-18,77330,4.1,,175,0,0,0,0,0,0,0,0,0,0,0,0,508,0,175,175,683,0,0,77,77,77
1134,0xcea92710d9da5c51232b71c4cdc9f3ebc1cc115b,0x5cc676121642860a5e502ef2efa839ec95baa80f,376,1653617161,0,0,0,0,577.502204,6899,3.54,,68,180,131,76,0,315,32,582,862,1484,1318,252,687,900,291,455,3730,7178,10477,0,319,84,2
1135,0x0016cbaf0e004f11379023e446071f468b6a70f1,0xe2dfc5eb953677f859c80e2cf2acdd4d3e16d860,223,1653617161,0,0,0,0,1.95958196,4230,2.26,,635,170,576,0,254,0,344,0,87,0,156,69,173,69,210,1635,2066,2743,3967,0,88,110,25
1136,0xd284855ee74ef1c917c090f095a0728a574a972c,0x0be2db04b76815656f8af9853d92d33a5eee8073,257,1653615960,0,0,0,0,20000.00017,5797,3.07,,574,758,930,1035,149,883,0,827,965,287,289,0,0,87,0,3446,0,0,0,0,37,5,0
1137,0x526ca17c6a959abcf281bb0c6e1f293706681321,0x49f5a97dd4388f81006320707632a6f240290333,0,1653615604,1,1,0,0,0.2,5308,3.13,,228,157,190,425,68,84,98,43,15,35,0,0,351,0,0,1068,0,0,0,0,-29,-36,0
1138,0x1e54bc58af3d18e39980a324f7da65b79e970a68,0x6e31fb64db6552da742d1204d0dc9f6ce5067c81,348,1653613620,0,0,0,0,2.174652733,1879,1.07,,116,104,148,35,85,145,228,0,0,0,0,263,0,52,0,488,861,1176,2538,0,194,112,112
1139,0xb649c5da63fc68607e0dc8fba7280718c902b495,0xbaaaf527a3026363c45832498077c54b4bd89999,765,1653612300,1,0,0,0,0.000172396,3654,2.09,,2302,352,178,0,177,2810,0,0,0,142,0,0,0,0,265,3009,5961,6226,13412,0,408,394,353
